"[2709, 0.5032100101544545, 0.12733645983645986]"
"[3676, 0.3733333333333333, -0.006666666666666665]"
"[3649, 0.5175, 0.04583333333333332]"
"[3774, 0.5493650793650794, 0.04042162698412698]"
"[740, 0.4954441934876718, 0.25587521174477695]"
"[2985, 0.4848710317460317, 0.171875]"
"[1193, 0.6078333333333333, 0.11154166666666668]"
"[336, 0.5972222222222222, -0.21388888888888888]"
"[3882, 0.6861111111111112, 0.48055555555555557]"
"[2927, 0.4772321428571428, -0.07291666666666666]"
"[1317, 0.5260416666666666, 0.21979166666666672]"
"[3414, 0.29583333333333334, 0.0640625]"
"[2268, 0.6193877551020408, 0.41224489795918373]"
"[1264, 0.5243686868686869, 0.24842171717171715]"
"[2852, 0.5333333333333333, 0.18333333333333335]"
"[2910, 0.46458333333333335, 0.3333333333333333]"
"[3913, 0.5882575757575758, 0.13383838383838384]"
"[192, 0.5782142857142858, 0.1525]"
"[2066, 0.6916666666666668, 0.3902777777777778]"
"[605, 0.675, 0.12500000000000003]"
"[1784, 1.0, 0.75]"
"[2080, 0.633, 0.2245]"
"[3197, 0.4962962962962963, 0.10370370370370369]"
"[10, 0.4897108843537416, 0.1932596371882086]"
"[2393, 0.6000519480519481, -0.06825108225108226]"
"[483, 1.0, 0.2933333333333333]"
"[487, 0.5683333333333332, 0.32833333333333337]"
"[1798, 0.6058333333333333, -0.09166666666666667]"
"[62, 0.5944444444444446, 0.26646825396825397]"
"[700, 0.5628205128205128, 0.08333333333333333]"
"[1872, 0.47500000000000003, 0.37222222222222223]"
"[658, 0.4783283799533799, 0.10888068181818182]"
"[225, 0.6802910052910053, 0.08878968253968254]"
"[2622, 0.875, 0.7]"
"[856, 0.6091666666666666, -0.03624999999999999]"
"[358, 0.6663888888888889, 0.1822222222222222]"
"[1006, 1.0, 0.0]"
"[1384, 0.20707070707070707, -0.02121212121212122]"
"[809, 0.47833333333333333, 0.38166666666666665]"
"[3940, 0.4567099567099567, 0.10286796536796537]"
"[2540, 1.0, 1.0]"
"[1494, 0.5464285714285714, 0.33392857142857146]"
"[2411, 0.7166666666666667, 0.4883333333333333]"
"[1965, 0.6157490079365078, 0.029042658730158728]"
"[1507, 0.46608796296296284, 0.178125]"
"[230, 0.4072863247863249, -0.02513888888888889]"
"[3426, 0.4094634089314941, 0.08963272543059778]"
"[1462, 0.75, -0.575]"
"[3146, 0.675, 0.75]"
"[1559, 0.395, -0.06000000000000001]"
"[3318, 0.6669642857142857, 0.23080357142857144]"
"[3011, 0.41111111111111104, -0.14722222222222223]"
"[654, 0.0, 0.0]"
"[3571, 0.5249999999999999, 0.1800925925925926]"
"[142, 0.45416666666666666, 0.04999999999999999]"
"[2845, 0.3, 1.0]"
"[114, 0.0, 0.0]"
"[3827, 0.8208333333333333, 0.7083333333333334]"
"[2046, 0.545625, 0.20125]"
"[3182, 0.30866666666666664, -0.14266666666666666]"
"[180, 0.5, 0.1]"
"[2661, 0.13999999999999999, 0.13999999999999999]"
"[2383, 0.39974953617810755, -0.013636363636363637]"
"[2377, 0.62, 0.45]"
"[961, 0.3759199134199133, 0.1570616883116883]"
"[2719, 0.47619047619047616, -0.021428571428571425]"
"[3897, 0.5416666666666666, 0.44999999999999996]"
"[503, 0.33749999999999997, 0.010416666666666666]"
"[2211, 0.825, 0.675]"
"[210, 0.41028368794326237, 0.11843971631205676]"
"[3949, 0.6152503293807642, 0.14555335968379446]"
"[3621, 0.5683333333333332, 0.19666666666666668]"
"[2691, 0.5101190476190476, 0.3220238095238095]"
"[764, 0.5807291666666665, 0.22604166666666664]"
"[3789, 0.5285714285714286, 0.09940476190476191]"
"[1627, 0.4877450980392157, 0.026470588235294114]"
"[2639, 0.5771582992171228, 0.0004004165768871637]"
"[2731, 0.65, 0.2125]"
"[2391, 0.5083333333333333, 0.31875]"
"[2800, 0.5228282828282829, 0.26519176136363637]"
"[193, 0.59, 0.5100000000000001]"
"[1142, 0.2, 0.2]"
"[2749, 0.7999999999999999, 0.3333333333333333]"
"[2446, 0.5944444444444444, 0.4777777777777778]"
"[405, 0.5555555555555556, 0.30833333333333335]"
"[817, 0.0, 0.0]"
"[2033, 0.4792207792207792, -0.004329004329004333]"
"[1863, 0.0, 0.0]"
"[2056, 0.40205254515599337, 0.0407224958949097]"
"[2577, 0.562047619047619, 0.14441927083333334]"
"[1504, 0.5, 0.13333333333333333]"
"[3803, 0.5, 0.0]"
"[1325, 0.7333333333333333, 0.22611111111111112]"
"[389, 0.5857142857142859, 0.028571428571428564]"
"[873, 0.30966810966810965, 0.0952741702741703]"
"[2557, 0.46862745098039216, 0.12921568627450983]"
"[1427, 0.5407407407407407, 0.2296296296296297]"
"[2744, 0.7067129629629628, 0.07523148148148145]"
"[880, 0.6601190476190476, 0.12916666666666665]"
"[2714, 0.20833333333333331, 0.1875]"
"[1107, 0.6, 0.49333333333333335]"
"[2172, 0.3552641802641803, 0.10580808080808081]"
"[485, 0.49359410430838996, 0.15674603174603177]"
"[2305, 0.4792063492063492, 0.1746031746031746]"
"[3659, 0.5874884259259259, 0.10979166666666663]"
"[3869, 0.7766666666666666, 0.4866666666666667]"
"[1073, 0.5514705882352942, 0.1664705882352941]"
"[2495, 0.3771902700474129, 0.20473871366728508]"
"[3777, 0.5821428571428572, 0.5]"
"[2083, 0.575, 0.21000000000000002]"
"[2447, 0.5088528138528139, 0.2424331550802139]"
"[1880, 0.539025974025974, 0.26935064935064934]"
"[2223, 0.7157017543859648, 0.43636591478696735]"
"[3539, 1.0, 0.0]"
"[1326, 0.475, 0.42500000000000004]"
"[2029, 0.7111111111111111, 0.4444444444444445]"
"[3793, 0.5666666666666668, 0.22777777777777777]"
"[204, 0.6055555555555555, 0.26666666666666666]"
"[567, 0.5868606701940036, 0.04022486772486772]"
"[2178, 0.4188095238095238, 0.07188888888888889]"
"[3640, 0.661060606060606, 0.20348484848484846]"
"[2790, 0.49649270482603824, 0.017929292929292937]"
"[3624, 0.5095238095238096, 0.28095238095238095]"
"[1657, 0.40496598639455783, 0.15308390022675736]"
"[2715, 0.7916666666666666, 0.48095238095238096]"
"[1530, 0.5492592592592592, 0.1588888888888889]"
"[1580, 0.43333333333333335, 0.1708333333333333]"
"[590, 0.4626298701298701, 0.13875541125541127]"
"[3000, 1.0, 1.0]"
"[3229, 0.47135416666666663, 0.3109375]"
"[2556, 0.35833333333333334, 0.029629629629629634]"
"[575, 0.5368621933621933, 0.1623082611832612]"
"[936, 0.4553571428571429, 0.2196428571428571]"
"[44, 0.530909090909091, 0.3645454545454545]"
"[1053, 0.42120370370370375, 0.08018518518518519]"
"[784, 0.5137057387057388, 0.21141636141636141]"
"[429, 0.19999999999999998, 0.16666666666666666]"
"[3221, 0.675, 0.125]"
"[3630, 0.469420547706262, 0.17558771387342817]"
"[1314, 0.4832142857142857, 0.04758928571428572]"
"[2371, 0.5339285714285714, 0.4776785714285714]"
"[1871, 0.5347345908060194, -0.17546227581941867]"
"[3825, 0.58125, 0.15000000000000002]"
"[3820, 0.5203703703703704, 0.08750000000000001]"
"[1908, 0.7000000000000001, -0.2733333333333334]"
"[3105, 0.712, 0.6126666666666667]"
"[3079, 0.6671679197994987, 0.2726817042606516]"
"[2278, 0.46818181818181825, 0.08989898989898991]"
"[3484, 0.825, 0.47]"
"[3016, 0.42919047619047623, 0.17376190476190476]"
"[1061, 1.0, -1.0]"
"[2257, 0.6000000000000001, 0.7]"
"[3388, 0.43253968253968256, 0.20486111111111116]"
"[3702, 0.6971428571428572, 0.07214285714285715]"
"[1064, 0.4667724867724867, 0.018644179894179904]"
"[473, 0.655, 0.33499999999999996]"
"[2532, 0.413452552738267, 0.11243901601044458]"
"[2747, 0.4962233279540973, 0.14881880939573244]"
"[2006, 0.509247757073844, 0.29891304347826086]"
"[3749, 0.2395093795093795, 0.0017893217893217924]"
"[3278, 0.15, 0.1]"
"[1376, 0.58, 0.425]"
"[3283, 0.6227689793866265, 0.10679738562091504]"
"[3799, 0.2875, -0.012499999999999997]"
"[3081, 0.6275, 0.5549999999999999]"
"[1501, 0.8666666666666667, 0.13333333333333333]"
"[1320, 0.5442002442002442, 0.14697802197802196]"
"[1047, 0.5488095238095237, 0.16904761904761909]"
"[630, 0.47447443623914204, 0.1146680389327448]"
"[3651, 0.375, 0.16785714285714287]"
"[1242, 0.4825925925925926, 0.18611111111111114]"
"[3448, 0.5883547008547009, 0.28547008547008546]"
"[402, 0.34124999999999994, 0.018125000000000002]"
"[3665, 0.7000000000000001, -0.2833333333333333]"
"[3636, 0.475, 0.16833333333333333]"
"[2091, 0.19166666666666665, 0.15]"
"[3021, 0.5291666666666667, 0.23541666666666664]"
"[2741, 0.4795918367346939, 0.10476190476190474]"
"[3319, 0.6464285714285715, 0.1464285714285714]"
"[3824, 0.5542857142857144, 0.4588571428571428]"
"[2415, 0.5666666666666668, 0.26666666666666666]"
"[3336, 0.5962121212121212, 0.2037878787878788]"
"[318, 0.7261904761904763, 0.46904761904761905]"
"[3920, 0.6666666666666666, 0.3888888888888889]"
"[1491, 0.82, 0.5599999999999999]"
"[1980, 0.4347069597069596, 0.07615041208791208]"
"[3721, 0.65, 1.0]"
"[569, 0.5, 0.525]"
"[3486, 0.517962962962963, 0.32833333333333337]"
"[1303, 0.31047619047619046, 0.11845238095238095]"
"[992, 0.62, 0.49000000000000005]"
"[49, 0.35, 0.2]"
"[3390, 0.6103968253968254, 0.35113095238095243]"
"[3611, 0.5214285714285715, 0.11071428571428572]"
"[2571, 0.5277777777777778, -0.027777777777777773]"
"[1436, 0.625, 0.018333333333333333]"
"[1363, 0.5442982456140352, 0.42368421052631583]"
"[2993, 0.5447368421052632, 0.2362280701754386]"
"[1199, 0.5151515151515151, 0.08176767676767678]"
"[2907, 0.4138888888888889, 0.5555555555555555]"
"[3010, 0.45357142857142857, 0.24357142857142855]"
"[2810, 0.3833333333333333, -0.18888888888888888]"
"[2017, 0.7047619047619048, 0.32142857142857145]"
"[592, 0.5416666666666666, 0.11203703703703703]"
"[1653, 0.41000000000000003, 0.29500000000000004]"
"[1518, 0.7833333333333333, 0.26824544270833334]"
"[2319, 0.547360248447205, 0.2409420289855073]"
"[3119, 0.675, 0.65]"
"[2061, 0.7000000000000001, 0.3333333333333333]"
"[898, 0.42000000000000004, 0.43000000000000005]"
"[2433, 0.4871843434343434, -0.046969696969696974]"
"[133, 0.4291047188106012, 0.1899159663865546]"
"[3602, 0.5225, 0.5625]"
"[2339, 0.6333333333333333, 0.3666666666666667]"
"[722, 0.7388888888888889, 0.38611111111111107]"
"[2099, 0.529224398789616, 0.1314182194616977]"
"[588, 0.4558139534883719, 0.12335271317829459]"
"[1056, 0.5308390022675737, 0.24640022675736958]"
"[409, 0.6000000000000001, -0.6000000000000001]"
"[1187, 0.46191061191061183, 0.0837808587808588]"
"[1466, 0.625, 0.65]"
"[1289, 0.6458333333333334, 0.25833333333333336]"
"[1631, 0.5128787878787878, 0.45441919191919194]"
"[2480, 0.5499999999999999, 0.39999999999999997]"
"[1806, 0.5833333333333334, 0.4055555555555556]"
"[3643, 0.3839285714285714, -0.053571428571428575]"
"[3418, 0.65, 0.45833333333333337]"
"[756, 0.3318181818181819, 0.11704545454545454]"
"[3280, 0.5558080808080809, 0.14892676767676769]"
"[2167, 0.43571428571428567, 0.3071428571428572]"
"[2334, 0.46880511463844804, -0.08692680776014111]"
"[1836, 0.8312499999999999, 0.06874999999999999]"
"[1958, 0.5348484848484848, 0.15000000000000002]"
"[185, 0.7678571428571428, -0.10714285714285715]"
"[3457, 0.5117322291235336, 0.06392339544513456]"
"[2844, 0.5206349206349207, 0.2520833333333333]"
"[3139, 0.4985714285714285, 0.3311904761904762]"
"[301, 0.5583333333333333, -0.07500000000000001]"
"[641, 0.4377777777777778, 0.14888888888888888]"
"[1865, 0.6300297619047619, 0.33375000000000005]"
"[974, 0.6666666666666667, 0.335]"
"[2840, 0.5774925595238095, 0.2203311011904762]"
"[1937, 0.6093333333333334, 0.05515364583333333]"
"[163, 0.6666666666666666, -0.13333333333333333]"
"[1002, 0.4891779788838613, 0.0017156862745097946]"
"[1862, 0.3, 1.0]"
"[1394, 0.7, -0.19166666666666668]"
"[2765, 0.4375, 0.171875]"
"[3171, 0.675, 0.2]"
"[3140, 0.5337878787878787, 0.23073863636363637]"
"[145, 0.5, -0.5]"
"[73, 0.75, 0.8]"
"[2445, 0.47380952380952385, 0.14616977225672884]"
"[1882, 0.5504166666666667, 0.25590277777777776]"
"[2599, 0.48333333333333334, 0.35000000000000003]"
"[137, 0.5772851370851371, 0.16975887445887444]"
"[255, 0.7916666666666666, 0.28055555555555556]"
"[1700, 0.5226190476190476, 0.09285714285714285]"
"[498, 0.575, -0.275]"
"[148, 0.5981194139194139, 0.19370634920634922]"
"[3326, 0.635479797979798, 0.19772727272727275]"
"[887, 0.6146464646464647, 0.4339646464646465]"
"[3934, 0.5104700854700855, 0.12334401709401711]"
"[818, 0.41751443001443, 0.15285894660894664]"
"[866, 0.5, 0.5]"
"[1262, 0.5775297619047619, 0.08824404761904758]"
"[3735, 0.5670134575569359, 0.20312888198757761]"
"[3201, 0.5775, 0.22375000000000003]"
"[3203, 0.37333333333333335, -0.04083333333333334]"
"[1679, 0.603125, 0.078125]"
"[1120, 0.5848484848484848, 0.2293939393939394]"
"[1444, 0.4222222222222223, 0.13888888888888892]"
"[127, 0.5, 0.5]"
"[3289, 0.675, 0.1125]"
"[86, 0.526984126984127, 0.09533968253968254]"
"[46, 0.55, 0.05555555555555555]"
"[3117, 0.7800000000000001, 0.9099999999999999]"
"[3519, 0.45075757575757575, 0.2727272727272727]"
"[2189, 0.5156015037593985, 0.10072055137844611]"
"[1457, 0.77, 0.6575]"
"[1364, 0.6258771929824563, 0.23552631578947367]"
"[2781, 0.7571428571428571, 0.2661904761904762]"
"[3417, 0.5541335978835978, 0.23730158730158732]"
"[1847, 0.8466666666666667, 0.5566666666666666]"
"[979, 0.8535714285714285, -0.31071428571428567]"
"[845, 0.2856060606060606, 0.062121212121212126]"
"[775, 0.4888888888888889, 0.14722222222222223]"
"[855, 0.7650000000000001, 0.855]"
"[1589, 0.5135544217687075, 0.14943027210884358]"
"[539, 0.4714285714285714, 0.3366071428571428]"
"[3654, 0.6481481481481481, 0.5708333333333333]"
"[2938, 0.0, 0.0]"
"[2633, 0.4397624897624897, -0.05712530712530714]"
"[2179, 0.30625, -0.26875]"
"[3338, 0.7625, 0.09999999999999999]"
"[1570, 0.49038461538461536, 0.0028846153846153774]"
"[2876, 0.359375, 0.12083333333333335]"
"[2746, 0.17777777777777778, -0.27509765625]"
"[3246, 0.5626790553619823, 0.22215447154471551]"
"[3915, 0.5063251563251563, 0.12976791726791725]"
"[3919, 0.6283028083028083, 0.14043956043956046]"
"[2030, 0.955, 0.26]"
"[2120, 0.8900000000000001, 0.7549999999999999]"
"[2188, 0.5352069227069227, 0.12686447811447807]"
"[770, 0.37142857142857144, 0.3214285714285714]"
"[1973, 0.7208333333333333, 0.6458333333333333]"
"[2404, 0.3612433862433862, 0.11646825396825397]"
"[3240, 0.6777777777777777, 0.21666666666666667]"
"[455, 0.5347222222222222, 0.23374999999999999]"
"[134, 0.5068627450980392, 0.12941176470588234]"
"[158, 0.6677083333333335, 0.3536458333333333]"
"[306, 0.675, 0.75]"
"[387, 0.0, 0.0]"
"[3795, 0.6238888888888888, 0.1122222222222222]"
"[3382, 0.48374999999999996, 0.16458333333333336]"
"[109, 0.4868113912231559, 0.14025443510737626]"
"[2359, 0.5833333333333334, 0.26666666666666666]"
"[2853, 0.35, 0.35]"
"[2807, 0.7166666666666667, 0.12666666666666673]"
"[1635, 0.5, 0.375]"
"[3544, 0.37083333333333335, 0.10146484375]"
"[2862, 0.40484848484848485, 0.27101010101010103]"
"[2051, 0.5907407407407408, -0.012962962962962966]"
"[1257, 0.325, 0.059375]"
"[777, 0.24404761904761907, -0.1130952380952381]"
"[2287, 0.2, -0.05]"
"[2669, 0.5331699346405229, 0.1531045751633987]"
"[1497, 0.4083333333333333, 0.04166666666666667]"
"[162, 0.6322420634920635, 0.5037698412698413]"
"[1300, 0.6529411764705882, 0.07941176470588236]"
"[3898, 0.3833333333333333, 0.3541666666666667]"
"[311, 0.5409090909090909, 0.32364718614718613]"
"[2987, 0.0, 0.0]"
"[3736, 0.5397727272727273, -0.11931818181818182]"
"[597, 0.42500000000000004, 0.15555555555555556]"
"[1231, 0.7999999999999999, 0.7999999999999999]"
"[695, 0.5220606575963719, 0.21533730158730163]"
"[2496, 0.5001774891774893, 0.18112121212121213]"
"[1967, 0.48512712777418665, 0.1801295518207283]"
"[2818, 0.49693452380952385, 0.08799702380952382]"
"[233, 0.6791666666666667, 0.6333333333333333]"
"[2956, 0.26, 0.075]"
"[2778, 0.6222222222222222, 0.1638888888888889]"
"[3786, 0.0, 0.0]"
"[610, 0.47954451345755694, 0.10463768115942028]"
"[2439, 0.575, 0.19883333333333333]"
"[3060, 0.5599999999999999, 0.49000000000000005]"
"[2165, 0.49746031746031744, 0.06178571428571429]"
"[2281, 0.6666666666666666, 0.41666666666666663]"
"[2487, 0.6280753968253968, 0.1732142857142857]"
"[2654, 0.6603181818181818, 0.09506060606060605]"
"[2513, 0.8733333333333333, 0.3733333333333333]"
"[1175, 0.6191666666666666, -0.19249999999999998]"
"[1724, 0.5880952380952381, 0.3428571428571429]"
"[3174, 0.4811111111111111, 0.014444444444444437]"
"[3907, 0.7261904761904763, 0.4928571428571429]"
"[609, 0.583, 0.32075000000000004]"
"[3561, 0.6583333333333333, 0.19166666666666665]"
"[1750, 0.46586538461538457, 0.126953125]"
"[3836, 0.48301677746122196, 0.054044001266223475]"
"[851, 0.45416666666666666, 0.07083333333333335]"
"[347, 0.15000000000000002, 0.1]"
"[1396, 0.6277777777777778, 0.09791666666666667]"
"[2108, 0.0, 0.0]"
"[2549, 0.4622507122507123, 0.19814814814814816]"
"[2971, 0.44074074074074077, 0.12037037037037039]"
"[2728, 0.9, 0.6000000000000001]"
"[771, 0.6166666666666666, 0.39999999999999997]"
"[2462, 1.0, -0.75]"
"[858, 0.6361111111111111, 0.27586805555555555]"
"[411, 0.32431972789115654, -0.03928571428571429]"
"[1709, 0.40601851851851856, 0.18032407407407408]"
"[339, 0.0, 0.0]"
"[23, 0.75, 0.8]"
"[3650, 0.5818204365079366, 0.032663690476190464]"
"[1598, 0.42456730769230766, 0.13999999999999999]"
"[3785, 0.0, 0.0]"
"[1963, 0.4984194369571728, 0.1529799341120096]"
"[843, 0.37923076923076926, 0.06871794871794873]"
"[77, 0.7000000000000001, 0.6]"
"[1930, 0.5958333333333333, 0.3791666666666667]"
"[1873, 0.6363636363636365, 0.3819805194805195]"
"[1897, 0.5659552154195011, 0.18446995464852606]"
"[3948, 0.48125, 0.24375000000000005]"
"[430, 0.9, 0.6000000000000001]"
"[1357, 0.5833333333333334, -0.05000000000000001]"
"[578, 0.6726190476190477, 0.5583333333333333]"
"[465, 0.4144444444444444, 0.0022222222222222088]"
"[1994, 0.4138888888888889, -0.024999999999999998]"
"[2154, 0.9, -0.5]"
"[2849, 0.5555555555555556, 0.13539225260416668]"
"[2750, 0.5361111111111111, 0.4444444444444444]"
"[1041, 1.0, 0.65]"
"[481, 0.3266666666666667, 0.03249999999999999]"
"[181, 0.6124999999999999, -0.05546874999999999]"
"[516, 0.5920289855072464, 0.3415760869565217]"
"[1907, 0.75, 0.7083333333333334]"
"[1482, 0.4812110523221634, 0.13592592592592595]"
"[2052, 0.1375, 0.175]"
"[1087, 0.5535714285714286, 0.29285714285714287]"
"[1684, 0.7792139077853364, 0.011647770219198801]"
"[2015, 0.7083333333333334, -0.09583333333333333]"
"[2290, 0.4594778613199667, 0.06097326649958229]"
"[100, 0.5218628593628594, -0.022066822066822048]"
"[2970, 0.5265873015873015, 0.09484126984126985]"
"[2025, 0.68, 0.7]"
"[985, 0.4897222222222222, 0.25000000000000006]"
"[1329, 0.5541104567267359, 0.07070895835430716]"
"[2163, 0.5, 0.525]"
"[2218, 0.4881999999999999, 0.2546833333333333]"
"[496, 0.4970833333333333, 0.23125000000000004]"
"[1718, 0.5427536231884058, 0.10326086956521739]"
"[2378, 0.6333333333333334, 0.36190476190476195]"
"[3713, 0.5304761904761905, 0.13762531328320804]"
"[1695, 0.5358695652173913, 0.21159420289855072]"
"[3005, 0.45541125541125543, 0.1551948051948052]"
"[2084, 0.7633333333333333, 0.5133333333333334]"
"[3356, 0.09583333333333333, 0.025000000000000005]"
"[3363, 0.7566666666666667, 0.46222222222222226]"
"[1232, 0.7999999999999999, -0.15]"
"[297, 0.0, 0.0]"
"[2073, 0.4666666666666667, 0.13541666666666669]"
"[3192, 0.0, 0.0]"
"[1555, 0.6071428571428571, 0.12321428571428572]"
"[4, 0.42510822510822516, 0.16753246753246756]"
"[3460, 0.6205357142857143, 0.1625]"
"[3875, 0.75, 0.0]"
"[1738, 0.5403269569936238, 0.20246913580246914]"
"[2367, 0.7166666666666668, 0.3996969696969696]"
"[986, 0.69375, 0.49375]"
"[1337, 0.4974999999999999, 0.2489583333333333]"
"[929, 0.48463203463203464, 0.22705627705627704]"
"[3303, 0.7358333333333333, 0.48833333333333334]"
"[2525, 0.5799498746867168, 0.13047619047619047]"
"[1091, 0.5194435466494289, 0.11385746606334843]"
"[3371, 0.7, 0.275]"
"[3196, 0.597979797979798, -0.03838383838383838]"
"[1379, 0.63, 0.32]"
"[2264, 0.6472222222222223, 0.04999999999999999]"
"[2536, 0.575, 0.5666666666666667]"
"[2518, 0.25, 0.25]"
"[3531, 0.5135281385281385, 0.1867424242424243]"
"[2995, 0.6153846153846154, 0.125]"
"[2382, 0.5791666666666667, 0.004166666666666652]"
"[1595, 0.3859567901234568, 0.12746913580246916]"
"[363, 0.4553571428571429, 0.20642857142857146]"
"[911, 0.5235714285714286, 0.1910714285714286]"
"[903, 0.0, 0.0]"
"[3434, 0.4074999999999999, 0.023749999999999993]"
"[2206, 0.375, 0.4]"
"[1876, 0.48964646464646466, -0.10227272727272728]"
"[1338, 0.5333333333333333, 0.11388888888888889]"
"[1764, 1.0, 1.0]"
"[3093, 0.5083333333333333, 0.14583333333333334]"
"[1523, 0.2841880341880342, -0.08803418803418803]"
"[905, 0.46326702398130964, 0.09405002405002405]"
"[2102, 0.5529166666666666, 0.4179166666666667]"
"[2018, 0.7625, 0.20078125000000002]"
"[3711, 0.7767857142857143, 0.6625000000000001]"
"[1524, 0.5388888888888889, 0.2138888888888889]"
"[26, 0.4177083333333333, -0.36979166666666663]"
"[2105, 0.41323953823953824, 0.001479076479076479]"
"[169, 0.6129166666666668, 0.13]"
"[618, 0.5705627705627706, 0.21666666666666662]"
"[882, 0.7070707070707071, 0.4343434343434344]"
"[1634, 0.4604166666666667, 0.1546875]"
"[3073, 0.6375000000000001, -0.11666666666666668]"
"[2897, 0.4, 0.1]"
"[2832, 0.48244785517512784, 0.20806768988587174]"
"[314, 0.2521164021164021, -0.019642857142857146]"
"[3622, 0.6416666666666667, -0.4916666666666667]"
"[2830, 0.6368181818181817, 0.004545454545454542]"
"[3387, 0.5805555555555556, 0.3138888888888889]"
"[1157, 0.5066666666666667, 0.11]"
"[2681, 0.5822567783094099, 0.2158393141945774]"
"[2773, 0.38611111111111107, 0.024999999999999984]"
"[2974, 1.0, 1.0]"
"[3223, 1.0, 0.6]"
"[2981, 0.5446666666666667, 0.315]"
"[3901, 0.4891025641025642, 0.06923076923076922]"
"[1854, 0.45413860830527497, 0.107260101010101]"
"[2181, 0.6291666666666667, 0.16923076923076924]"
"[825, 0.3605555555555556, 0.2072222222222222]"
"[2854, 0.5104700854700855, 0.12334401709401711]"
"[3304, 0.5586134453781513, 0.2619187675070028]"
"[2836, 0.4, 0.4]"
"[2754, 0.5234375, 0.3492708333333334]"
"[1121, 0.6844907407407407, 0.10208333333333335]"
"[2780, 0.309688995215311, 0.01764354066985645]"
"[1103, 0.6875, -0.6875]"
"[60, 0.2, 0.05]"
"[2077, 0.4614241917502786, 0.07047101449275363]"
"[59, 0.4653409090909091, 0.07897727272727272]"
"[2660, 0.6666666666666666, 0.13333333333333333]"
