"AUCs_out","AUCs_in"
0.743533296642817,0.680833282374284
0.7598452883263,0.602878676695408
0.763682504739191,0.625744002119896
0.768070078884608,0.656760227481196
0.771545486047411,0.664215536394952
0.760767647118775,0.678433111151878
0.766459772926475,0.672366436331764
0.751788662630709,0.656365294849059
0.721964879023217,0.696352860841028
0.775173770358139,0.510683564687417
